2019-06-23 00:57:39.563411	https://www.encodeproject.org/report/?type=File&lab.title=ENCODE+Processing+Pipeline&status=released&assembly=GRCh38&field=%40id&field=accession&field=dataset&field=assembly&field=output_type&field=technical_replicates&field=biological_replicates&field=href&file_format=bed&output_type%21=peaks&output_type%21=conservative+idr+thresholded+peaks&output_type%21=replicated+peaks&output_type%21=sequence+alignability&output_type%21=methylation+state+at+CpG&output_type%21=methylation+state+at+CHH&output_type%21=methylation+state+at+CHG&output_type%21=enrichment&output_type%21=hotspots&output_type%21=pseudoreplicated+idr+thresholded+peaks&output_type%21=stable+peaks&output_type%21=transcription+start+sites&limit=all
ID	Accession	Dataset	Genome assembly	Output type	Technical replicates	Biological replicates	Download URL
/files/ENCFF608JPL/	ENCFF608JPL	/experiments/ENCSR141PZA/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF608JPL/@@download/ENCFF608JPL.bed.gz
/files/ENCFF608QMW/	ENCFF608QMW	/experiments/ENCSR000DMR/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF608QMW/@@download/ENCFF608QMW.bed.gz
/files/ENCFF608SAA/	ENCFF608SAA	/experiments/ENCSR369NGL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF608SAA/@@download/ENCFF608SAA.bed.gz
/files/ENCFF608TPR/	ENCFF608TPR	/experiments/ENCSR000DMS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF608TPR/@@download/ENCFF608TPR.bed.gz
/files/ENCFF609JBG/	ENCFF609JBG	/experiments/ENCSR831EIW/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF609JBG/@@download/ENCFF609JBG.bed.gz
/files/ENCFF610EDQ/	ENCFF610EDQ	/experiments/ENCSR000BPE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF610EDQ/@@download/ENCFF610EDQ.bed.gz
/files/ENCFF611CFB/	ENCFF611CFB	/experiments/ENCSR000EWI/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF611CFB/@@download/ENCFF611CFB.bed.gz
/files/ENCFF611FVS/	ENCFF611FVS	/experiments/ENCSR000DKP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF611FVS/@@download/ENCFF611FVS.bed.gz
/files/ENCFF611PIO/	ENCFF611PIO	/experiments/ENCSR950NAZ/	GRCh38	optimal idr thresholded peaks	3_1,4_1	3,4	/files/ENCFF611PIO/@@download/ENCFF611PIO.bed.gz
/files/ENCFF612ORB/	ENCFF612ORB	/experiments/ENCSR000EBP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF612ORB/@@download/ENCFF612ORB.bed.gz
/files/ENCFF612ZUY/	ENCFF612ZUY	/experiments/ENCSR000AMA/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF612ZUY/@@download/ENCFF612ZUY.bed.gz
/files/ENCFF613DTQ/	ENCFF613DTQ	/experiments/ENCSR000BPM/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF613DTQ/@@download/ENCFF613DTQ.bed.gz
/files/ENCFF613KAB/	ENCFF613KAB	/experiments/ENCSR269TNX/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF613KAB/@@download/ENCFF613KAB.bed.gz
/files/ENCFF613RZP/	ENCFF613RZP	/experiments/ENCSR724GSW/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF613RZP/@@download/ENCFF613RZP.bed.gz
/files/ENCFF613WKG/	ENCFF613WKG	/experiments/ENCSR163RYW/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF613WKG/@@download/ENCFF613WKG.bed.gz
/files/ENCFF614DYM/	ENCFF614DYM	/experiments/ENCSR803EKW/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF614DYM/@@download/ENCFF614DYM.bed.gz
/files/ENCFF614IEF/	ENCFF614IEF	/experiments/ENCSR000DRE/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF614IEF/@@download/ENCFF614IEF.bed.gz
/files/ENCFF614KIR/	ENCFF614KIR	/experiments/ENCSR826YMT/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF614KIR/@@download/ENCFF614KIR.bed.gz
/files/ENCFF615DTQ/	ENCFF615DTQ	/experiments/ENCSR173ZVL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF615DTQ/@@download/ENCFF615DTQ.bed.gz
/files/ENCFF615GTV/	ENCFF615GTV	/experiments/ENCSR000AUE/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF615GTV/@@download/ENCFF615GTV.bed.gz
/files/ENCFF615NYO/	ENCFF615NYO	/experiments/ENCSR000ARD/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF615NYO/@@download/ENCFF615NYO.bed.gz
/files/ENCFF615RPH/	ENCFF615RPH	/experiments/ENCSR000DYZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF615RPH/@@download/ENCFF615RPH.bed.gz
/files/ENCFF616JAW/	ENCFF616JAW	/experiments/ENCSR288IJC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF616JAW/@@download/ENCFF616JAW.bed.gz
/files/ENCFF616KNI/	ENCFF616KNI	/experiments/ENCSR243INX/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF616KNI/@@download/ENCFF616KNI.bed.gz
/files/ENCFF616RSZ/	ENCFF616RSZ	/experiments/ENCSR419KSZ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF616RSZ/@@download/ENCFF616RSZ.bed.gz
/files/ENCFF616VIZ/	ENCFF616VIZ	/experiments/ENCSR014YCR/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF616VIZ/@@download/ENCFF616VIZ.bed.gz
/files/ENCFF616WXJ/	ENCFF616WXJ	/experiments/ENCSR029IBC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF616WXJ/@@download/ENCFF616WXJ.bed.gz
/files/ENCFF617JQS/	ENCFF617JQS	/experiments/ENCSR736BUG/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF617JQS/@@download/ENCFF617JQS.bed.gz
/files/ENCFF617JTC/	ENCFF617JTC	/experiments/ENCSR033VAZ/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF617JTC/@@download/ENCFF617JTC.bed.gz
/files/ENCFF617OHK/	ENCFF617OHK	/experiments/ENCSR657PEW/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF617OHK/@@download/ENCFF617OHK.bed.gz
/files/ENCFF617QGK/	ENCFF617QGK	/experiments/ENCSR978EQY/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF617QGK/@@download/ENCFF617QGK.bed.gz
/files/ENCFF617QJI/	ENCFF617QJI	/experiments/ENCSR848AOP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF617QJI/@@download/ENCFF617QJI.bed.gz
/files/ENCFF617QSK/	ENCFF617QSK	/experiments/ENCSR221GAN/	GRCh38	optimal idr thresholded peaks	1_1,3_1	1,3	/files/ENCFF617QSK/@@download/ENCFF617QSK.bed.gz
/files/ENCFF617YZF/	ENCFF617YZF	/experiments/ENCSR000BHS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF617YZF/@@download/ENCFF617YZF.bed.gz
/files/ENCFF617ZLL/	ENCFF617ZLL	/experiments/ENCSR502OEK/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF617ZLL/@@download/ENCFF617ZLL.bed.gz
/files/ENCFF618JNX/	ENCFF618JNX	/experiments/ENCSR487ASM/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF618JNX/@@download/ENCFF618JNX.bed.gz
/files/ENCFF618NVV/	ENCFF618NVV	/experiments/ENCSR231ENE/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF618NVV/@@download/ENCFF618NVV.bed.gz
/files/ENCFF618OGV/	ENCFF618OGV	/experiments/ENCSR514VAY/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF618OGV/@@download/ENCFF618OGV.bed.gz
/files/ENCFF618SQA/	ENCFF618SQA	/experiments/ENCSR396SKI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF618SQA/@@download/ENCFF618SQA.bed.gz
/files/ENCFF618VMC/	ENCFF618VMC	/experiments/ENCSR000EFV/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF618VMC/@@download/ENCFF618VMC.bed.gz
/files/ENCFF618YRQ/	ENCFF618YRQ	/experiments/ENCSR075HTM/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF618YRQ/@@download/ENCFF618YRQ.bed.gz
/files/ENCFF619BFO/	ENCFF619BFO	/experiments/ENCSR503VTG/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF619BFO/@@download/ENCFF619BFO.bed.gz
/files/ENCFF619WBE/	ENCFF619WBE	/experiments/ENCSR000EFF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF619WBE/@@download/ENCFF619WBE.bed.gz
/files/ENCFF620RPM/	ENCFF620RPM	/experiments/ENCSR912ATU/	GRCh38	optimal idr thresholded peaks	2_1,3_1	2,3	/files/ENCFF620RPM/@@download/ENCFF620RPM.bed.gz
/files/ENCFF620TOF/	ENCFF620TOF	/experiments/ENCSR038RXU/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF620TOF/@@download/ENCFF620TOF.bed.gz
/files/ENCFF621DJC/	ENCFF621DJC	/experiments/ENCSR000EFC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF621DJC/@@download/ENCFF621DJC.bed.gz
/files/ENCFF621FNG/	ENCFF621FNG	/experiments/ENCSR991ELG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF621FNG/@@download/ENCFF621FNG.bed.gz
/files/ENCFF621PFM/	ENCFF621PFM	/experiments/ENCSR061DGF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF621PFM/@@download/ENCFF621PFM.bed.gz
/files/ENCFF621ZSK/	ENCFF621ZSK	/experiments/ENCSR096KWU/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF621ZSK/@@download/ENCFF621ZSK.bed.gz
/files/ENCFF622HGF/	ENCFF622HGF	/experiments/ENCSR000DZJ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF622HGF/@@download/ENCFF622HGF.bed.gz
/files/ENCFF622SUG/	ENCFF622SUG	/experiments/ENCSR497JLX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF622SUG/@@download/ENCFF622SUG.bed.gz
/files/ENCFF622WHS/	ENCFF622WHS	/experiments/ENCSR219BXP/	GRCh38	peaks and background as input for IDR	1_1,3_1	1,3	/files/ENCFF622WHS/@@download/ENCFF622WHS.bed.gz
/files/ENCFF623COM/	ENCFF623COM	/experiments/ENCSR578CXC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF623COM/@@download/ENCFF623COM.bed.gz
/files/ENCFF623ELO/	ENCFF623ELO	/experiments/ENCSR000EVY/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF623ELO/@@download/ENCFF623ELO.bed.gz
/files/ENCFF623FAW/	ENCFF623FAW	/experiments/ENCSR177VFS/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF623FAW/@@download/ENCFF623FAW.bed.gz
/files/ENCFF623IIJ/	ENCFF623IIJ	/experiments/ENCSR000DPP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF623IIJ/@@download/ENCFF623IIJ.bed.gz
/files/ENCFF624DDK/	ENCFF624DDK	/experiments/ENCSR897MYK/	GRCh38	optimal idr thresholded peaks	2_1,3_1	2,3	/files/ENCFF624DDK/@@download/ENCFF624DDK.bed.gz
/files/ENCFF624EYQ/	ENCFF624EYQ	/experiments/ENCSR117CHD/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF624EYQ/@@download/ENCFF624EYQ.bed.gz
/files/ENCFF624PEK/	ENCFF624PEK	/experiments/ENCSR513XQX/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF624PEK/@@download/ENCFF624PEK.bed.gz
/files/ENCFF624WDI/	ENCFF624WDI	/experiments/ENCSR525YFS/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF624WDI/@@download/ENCFF624WDI.bed.gz
/files/ENCFF625HQF/	ENCFF625HQF	/experiments/ENCSR000ARD/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF625HQF/@@download/ENCFF625HQF.bed.gz
/files/ENCFF625IUE/	ENCFF625IUE	/experiments/ENCSR423RTK/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF625IUE/@@download/ENCFF625IUE.bed.gz
/files/ENCFF626AVJ/	ENCFF626AVJ	/experiments/ENCSR720HUL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF626AVJ/@@download/ENCFF626AVJ.bed.gz
/files/ENCFF626LDS/	ENCFF626LDS	/experiments/ENCSR912ATU/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF626LDS/@@download/ENCFF626LDS.bed.gz
/files/ENCFF626MUS/	ENCFF626MUS	/experiments/ENCSR000EXZ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF626MUS/@@download/ENCFF626MUS.bed.gz
/files/ENCFF626OZZ/	ENCFF626OZZ	/experiments/ENCSR590QQP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF626OZZ/@@download/ENCFF626OZZ.bed.gz
/files/ENCFF626VDA/	ENCFF626VDA	/experiments/ENCSR837EYC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF626VDA/@@download/ENCFF626VDA.bed.gz
/files/ENCFF627BHP/	ENCFF627BHP	/experiments/ENCSR555ZMV/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF627BHP/@@download/ENCFF627BHP.bed.gz
/files/ENCFF628EUU/	ENCFF628EUU	/experiments/ENCSR000DMO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF628EUU/@@download/ENCFF628EUU.bed.gz
/files/ENCFF628MXS/	ENCFF628MXS	/experiments/ENCSR917QNE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF628MXS/@@download/ENCFF628MXS.bed.gz
/files/ENCFF628OPB/	ENCFF628OPB	/experiments/ENCSR792IYC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF628OPB/@@download/ENCFF628OPB.bed.gz
/files/ENCFF628YHR/	ENCFF628YHR	/experiments/ENCSR000AVB/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF628YHR/@@download/ENCFF628YHR.bed.gz
/files/ENCFF629EJP/	ENCFF629EJP	/experiments/ENCSR661AXW/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF629EJP/@@download/ENCFF629EJP.bed.gz
/files/ENCFF629FCQ/	ENCFF629FCQ	/experiments/ENCSR391JII/	GRCh38	peaks and background as input for IDR	3_1,4_1	3,4	/files/ENCFF629FCQ/@@download/ENCFF629FCQ.bed.gz
/files/ENCFF630AYE/	ENCFF630AYE	/experiments/ENCSR365DQH/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF630AYE/@@download/ENCFF630AYE.bed.gz
/files/ENCFF630FLK/	ENCFF630FLK	/experiments/ENCSR207PFI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF630FLK/@@download/ENCFF630FLK.bed.gz
/files/ENCFF630HDH/	ENCFF630HDH	/experiments/ENCSR639IIZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF630HDH/@@download/ENCFF630HDH.bed.gz
/files/ENCFF631BJV/	ENCFF631BJV	/experiments/ENCSR668HOP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF631BJV/@@download/ENCFF631BJV.bed.gz
/files/ENCFF631LDS/	ENCFF631LDS	/experiments/ENCSR731LHZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF631LDS/@@download/ENCFF631LDS.bed.gz
/files/ENCFF632AQX/	ENCFF632AQX	/experiments/ENCSR000EBU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF632AQX/@@download/ENCFF632AQX.bed.gz
/files/ENCFF632CDU/	ENCFF632CDU	/experiments/ENCSR000BJL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF632CDU/@@download/ENCFF632CDU.bed.gz
/files/ENCFF632FBG/	ENCFF632FBG	/experiments/ENCSR000AQG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF632FBG/@@download/ENCFF632FBG.bed.gz
/files/ENCFF632SXM/	ENCFF632SXM	/experiments/ENCSR331BDJ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF632SXM/@@download/ENCFF632SXM.bed.gz
/files/ENCFF633RHE/	ENCFF633RHE	/experiments/ENCSR031URL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF633RHE/@@download/ENCFF633RHE.bed.gz
/files/ENCFF634RWE/	ENCFF634RWE	/experiments/ENCSR680UQE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF634RWE/@@download/ENCFF634RWE.bed.gz
/files/ENCFF634YAH/	ENCFF634YAH	/experiments/ENCSR000BLL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF634YAH/@@download/ENCFF634YAH.bed.gz
/files/ENCFF635XCI/	ENCFF635XCI	/experiments/ENCSR000EWF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF635XCI/@@download/ENCFF635XCI.bed.gz
/files/ENCFF635YMI/	ENCFF635YMI	/experiments/ENCSR000BGL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF635YMI/@@download/ENCFF635YMI.bed.gz
/files/ENCFF636TZL/	ENCFF636TZL	/experiments/ENCSR837EYC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF636TZL/@@download/ENCFF636TZL.bed.gz
/files/ENCFF636WWO/	ENCFF636WWO	/experiments/ENCSR243LNQ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF636WWO/@@download/ENCFF636WWO.bed.gz
/files/ENCFF637FJI/	ENCFF637FJI	/experiments/ENCSR115BBC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF637FJI/@@download/ENCFF637FJI.bed.gz
/files/ENCFF637WCT/	ENCFF637WCT	/experiments/ENCSR000BQD/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF637WCT/@@download/ENCFF637WCT.bed.gz
/files/ENCFF638IIC/	ENCFF638IIC	/experiments/ENCSR298JCG/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF638IIC/@@download/ENCFF638IIC.bed.gz
/files/ENCFF638IUM/	ENCFF638IUM	/experiments/ENCSR508LMH/	GRCh38	optimal idr thresholded peaks	1_1,1_2,2_1	1,2	/files/ENCFF638IUM/@@download/ENCFF638IUM.bed.gz
/files/ENCFF638WDU/	ENCFF638WDU	/experiments/ENCSR005NMT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF638WDU/@@download/ENCFF638WDU.bed.gz
/files/ENCFF639ORZ/	ENCFF639ORZ	/experiments/ENCSR776LDJ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF639ORZ/@@download/ENCFF639ORZ.bed.gz
/files/ENCFF639RPS/	ENCFF639RPS	/experiments/ENCSR228PGT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF639RPS/@@download/ENCFF639RPS.bed.gz
/files/ENCFF639YBL/	ENCFF639YBL	/experiments/ENCSR656MXA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF639YBL/@@download/ENCFF639YBL.bed.gz
/files/ENCFF640OIF/	ENCFF640OIF	/experiments/ENCSR000EIC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF640OIF/@@download/ENCFF640OIF.bed.gz
/files/ENCFF640WZZ/	ENCFF640WZZ	/experiments/ENCSR689YFA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF640WZZ/@@download/ENCFF640WZZ.bed.gz
/files/ENCFF641AVV/	ENCFF641AVV	/experiments/ENCSR897JCM/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF641AVV/@@download/ENCFF641AVV.bed.gz
/files/ENCFF641AXD/	ENCFF641AXD	/experiments/ENCSR353HEP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF641AXD/@@download/ENCFF641AXD.bed.gz
/files/ENCFF641CHY/	ENCFF641CHY	/experiments/ENCSR000ALV/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF641CHY/@@download/ENCFF641CHY.bed.gz
/files/ENCFF641NDI/	ENCFF641NDI	/experiments/ENCSR754MUD/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF641NDI/@@download/ENCFF641NDI.bed.gz
/files/ENCFF641OLH/	ENCFF641OLH	/experiments/ENCSR591CCL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF641OLH/@@download/ENCFF641OLH.bed.gz
/files/ENCFF641RNP/	ENCFF641RNP	/experiments/ENCSR000EWE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF641RNP/@@download/ENCFF641RNP.bed.gz
/files/ENCFF641SZL/	ENCFF641SZL	/experiments/ENCSR803GYT/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF641SZL/@@download/ENCFF641SZL.bed.gz
/files/ENCFF642DPR/	ENCFF642DPR	/experiments/ENCSR138SFL/	GRCh38	peaks and background as input for IDR	1_1,3_1	1,3	/files/ENCFF642DPR/@@download/ENCFF642DPR.bed.gz
/files/ENCFF642HNJ/	ENCFF642HNJ	/experiments/ENCSR788XNX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF642HNJ/@@download/ENCFF642HNJ.bed.gz
/files/ENCFF642MMV/	ENCFF642MMV	/experiments/ENCSR976TBC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF642MMV/@@download/ENCFF642MMV.bed.gz
/files/ENCFF642TXF/	ENCFF642TXF	/experiments/ENCSR584ATA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF642TXF/@@download/ENCFF642TXF.bed.gz
/files/ENCFF642XRH/	ENCFF642XRH	/experiments/ENCSR945NSF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF642XRH/@@download/ENCFF642XRH.bed.gz
/files/ENCFF643IZA/	ENCFF643IZA	/experiments/ENCSR000BKJ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF643IZA/@@download/ENCFF643IZA.bed.gz
/files/ENCFF643ZSI/	ENCFF643ZSI	/experiments/ENCSR297MUV/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF643ZSI/@@download/ENCFF643ZSI.bed.gz
/files/ENCFF644APU/	ENCFF644APU	/experiments/ENCSR542FLV/	GRCh38	peaks and background as input for IDR	1_1,4_1	1,4	/files/ENCFF644APU/@@download/ENCFF644APU.bed.gz
/files/ENCFF644BNN/	ENCFF644BNN	/experiments/ENCSR000BIQ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF644BNN/@@download/ENCFF644BNN.bed.gz
/files/ENCFF644XES/	ENCFF644XES	/experiments/ENCSR439OCL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF644XES/@@download/ENCFF644XES.bed.gz
/files/ENCFF645JFE/	ENCFF645JFE	/experiments/ENCSR000BJG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF645JFE/@@download/ENCFF645JFE.bed.gz
/files/ENCFF646IUA/	ENCFF646IUA	/experiments/ENCSR000BKP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF646IUA/@@download/ENCFF646IUA.bed.gz
/files/ENCFF646MEF/	ENCFF646MEF	/experiments/ENCSR065XVO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF646MEF/@@download/ENCFF646MEF.bed.gz
/files/ENCFF646MXG/	ENCFF646MXG	/experiments/ENCSR000FAV/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF646MXG/@@download/ENCFF646MXG.bed.gz
/files/ENCFF646TUX/	ENCFF646TUX	/experiments/ENCSR000DYD/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF646TUX/@@download/ENCFF646TUX.bed.gz
/files/ENCFF646YJW/	ENCFF646YJW	/experiments/ENCSR897MMC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF646YJW/@@download/ENCFF646YJW.bed.gz
/files/ENCFF647ELH/	ENCFF647ELH	/experiments/ENCSR617IFZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF647ELH/@@download/ENCFF647ELH.bed.gz
/files/ENCFF647MCB/	ENCFF647MCB	/experiments/ENCSR000BTK/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF647MCB/@@download/ENCFF647MCB.bed.gz
/files/ENCFF648FRJ/	ENCFF648FRJ	/experiments/ENCSR416QLJ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF648FRJ/@@download/ENCFF648FRJ.bed.gz
/files/ENCFF648HOK/	ENCFF648HOK	/experiments/ENCSR448UKK/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF648HOK/@@download/ENCFF648HOK.bed.gz
/files/ENCFF649GPF/	ENCFF649GPF	/experiments/ENCSR000ARI/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF649GPF/@@download/ENCFF649GPF.bed.gz
/files/ENCFF649QKE/	ENCFF649QKE	/experiments/ENCSR430YRJ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF649QKE/@@download/ENCFF649QKE.bed.gz
/files/ENCFF650KQD/	ENCFF650KQD	/experiments/ENCSR000BNU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF650KQD/@@download/ENCFF650KQD.bed.gz
