ID	Accession	Dataset	Genome assembly	Output type	Technical replicates	Biological replicates	Download URL	linecount
/files/ENCFF148ABR/	ENCFF148ABR	/experiments/ENCSR431FOF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF148ABR/@@download/ENCFF148ABR.bed.gz	14840
/files/ENCFF148BSH/	ENCFF148BSH	/experiments/ENCSR000AOO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF148BSH/@@download/ENCFF148BSH.bed.gz	35746
/files/ENCFF148JKK/	ENCFF148JKK	/experiments/ENCSR000EFT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF148JKK/@@download/ENCFF148JKK.bed.gz	14684
/files/ENCFF149BIZ/	ENCFF149BIZ	/experiments/ENCSR636MKU/	GRCh38	peaks and background as input for IDR	3_1,4_1	3,4	/files/ENCFF149BIZ/@@download/ENCFF149BIZ.bed.gz	300000
/files/ENCFF149INM/	ENCFF149INM	/experiments/ENCSR933MHJ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF149INM/@@download/ENCFF149INM.bed.gz	5209
/files/ENCFF149OME/	ENCFF149OME	/experiments/ENCSR504VDV/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF149OME/@@download/ENCFF149OME.bed.gz	33790
/files/ENCFF150CHR/	ENCFF150CHR	/experiments/ENCSR497VFH/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF150CHR/@@download/ENCFF150CHR.bed.gz	300000
/files/ENCFF150HGP/	ENCFF150HGP	/experiments/ENCSR277BXW/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF150HGP/@@download/ENCFF150HGP.bed.gz	300000
/files/ENCFF150NHK/	ENCFF150NHK	/experiments/ENCSR887LYD/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF150NHK/@@download/ENCFF150NHK.bed.gz	2515
/files/ENCFF150PTQ/	ENCFF150PTQ	/experiments/ENCSR066TET/	GRCh38	optimal idr thresholded peaks	1_1,3_1	1,3	/files/ENCFF150PTQ/@@download/ENCFF150PTQ.bed.gz	26442
/files/ENCFF150VMW/	ENCFF150VMW	/experiments/ENCSR000EFZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF150VMW/@@download/ENCFF150VMW.bed.gz	300000
/files/ENCFF150ZBH/	ENCFF150ZBH	/experiments/ENCSR898XMH/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF150ZBH/@@download/ENCFF150ZBH.bed.gz	14419
/files/ENCFF151FYK/	ENCFF151FYK	/experiments/ENCSR239ZLZ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF151FYK/@@download/ENCFF151FYK.bed.gz	59781
/files/ENCFF151PGJ/	ENCFF151PGJ	/experiments/ENCSR714YZG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF151PGJ/@@download/ENCFF151PGJ.bed.gz	300000
/files/ENCFF151QJM/	ENCFF151QJM	/experiments/ENCSR000EGW/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF151QJM/@@download/ENCFF151QJM.bed.gz	300000
/files/ENCFF152BOT/	ENCFF152BOT	/experiments/ENCSR000BMO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF152BOT/@@download/ENCFF152BOT.bed.gz	48890
/files/ENCFF152RNE/	ENCFF152RNE	/experiments/ENCSR501DKS/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF152RNE/@@download/ENCFF152RNE.bed.gz	9845
/files/ENCFF153AXV/	ENCFF153AXV	/experiments/ENCSR194IJN/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF153AXV/@@download/ENCFF153AXV.bed.gz	300000
/files/ENCFF153IFH/	ENCFF153IFH	/experiments/ENCSR697YLJ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF153IFH/@@download/ENCFF153IFH.bed.gz	53407
/files/ENCFF153JJQ/	ENCFF153JJQ	/experiments/ENCSR279KDC/	GRCh38	optimal idr thresholded peaks	2_1,3_1	2,3	/files/ENCFF153JJQ/@@download/ENCFF153JJQ.bed.gz	5839
/files/ENCFF153ODZ/	ENCFF153ODZ	/experiments/ENCSR596FEL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF153ODZ/@@download/ENCFF153ODZ.bed.gz	29569
/files/ENCFF153TQR/	ENCFF153TQR	/experiments/ENCSR936XTK/	GRCh38	optimal idr thresholded peaks	2_1,3_1	2,3	/files/ENCFF153TQR/@@download/ENCFF153TQR.bed.gz	31512
/files/ENCFF153UAP/	ENCFF153UAP	/experiments/ENCSR429QPP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF153UAP/@@download/ENCFF153UAP.bed.gz	300000
/files/ENCFF154APE/	ENCFF154APE	/experiments/ENCSR000DUB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF154APE/@@download/ENCFF154APE.bed.gz	41050
/files/ENCFF154ISP/	ENCFF154ISP	/experiments/ENCSR843ZUP/	GRCh38	peaks and background as input for IDR	1_1,1_2,2_1	1,2	/files/ENCFF154ISP/@@download/ENCFF154ISP.bed.gz	300000
/files/ENCFF154XEH/	ENCFF154XEH	/experiments/ENCSR168SMX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF154XEH/@@download/ENCFF154XEH.bed.gz	300000
/files/ENCFF155ICS/	ENCFF155ICS	/experiments/ENCSR928KOR/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF155ICS/@@download/ENCFF155ICS.bed.gz	300000
/files/ENCFF155UYD/	ENCFF155UYD	/experiments/ENCSR386YIH/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF155UYD/@@download/ENCFF155UYD.bed.gz	300000
/files/ENCFF155XUJ/	ENCFF155XUJ	/experiments/ENCSR791AGT/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF155XUJ/@@download/ENCFF155XUJ.bed.gz	300000
/files/ENCFF156MIR/	ENCFF156MIR	/experiments/ENCSR000DYF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF156MIR/@@download/ENCFF156MIR.bed.gz	6272
/files/ENCFF156RLT/	ENCFF156RLT	/experiments/ENCSR862PNL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF156RLT/@@download/ENCFF156RLT.bed.gz	27115
/files/ENCFF157IIV/	ENCFF157IIV	/experiments/ENCSR625ORP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF157IIV/@@download/ENCFF157IIV.bed.gz	44
/files/ENCFF157QAT/	ENCFF157QAT	/experiments/ENCSR101FJS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF157QAT/@@download/ENCFF157QAT.bed.gz	300000
/files/ENCFF158FUG/	ENCFF158FUG	/experiments/ENCSR657EOF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF158FUG/@@download/ENCFF158FUG.bed.gz	23208
/files/ENCFF158KVD/	ENCFF158KVD	/experiments/ENCSR067HGI/	GRCh38	peaks and background as input for IDR	1_1,3_1	1,3	/files/ENCFF158KVD/@@download/ENCFF158KVD.bed.gz	300000
/files/ENCFF158PPW/	ENCFF158PPW	/experiments/ENCSR792MZV/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF158PPW/@@download/ENCFF158PPW.bed.gz	6881
/files/ENCFF158RQK/	ENCFF158RQK	/experiments/ENCSR000EXL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF158RQK/@@download/ENCFF158RQK.bed.gz	300000
/files/ENCFF158SUB/	ENCFF158SUB	/experiments/ENCSR211PZO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF158SUB/@@download/ENCFF158SUB.bed.gz	300000
/files/ENCFF159MQI/	ENCFF159MQI	/experiments/ENCSR038RGL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF159MQI/@@download/ENCFF159MQI.bed.gz	2501
/files/ENCFF160DNR/	ENCFF160DNR	/experiments/ENCSR656SIB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF160DNR/@@download/ENCFF160DNR.bed.gz	5537
/files/ENCFF160JWE/	ENCFF160JWE	/experiments/ENCSR000BHT/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF160JWE/@@download/ENCFF160JWE.bed.gz	300000
/files/ENCFF160RLI/	ENCFF160RLI	/experiments/ENCSR126YEB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF160RLI/@@download/ENCFF160RLI.bed.gz	42819
/files/ENCFF160XKY/	ENCFF160XKY	/experiments/ENCSR441KFW/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF160XKY/@@download/ENCFF160XKY.bed.gz	22221
/files/ENCFF161QAS/	ENCFF161QAS	/experiments/ENCSR441VHN/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF161QAS/@@download/ENCFF161QAS.bed.gz	300000
/files/ENCFF161SFU/	ENCFF161SFU	/experiments/ENCSR200CUA/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF161SFU/@@download/ENCFF161SFU.bed.gz	4107
/files/ENCFF162FAG/	ENCFF162FAG	/experiments/ENCSR543BVU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF162FAG/@@download/ENCFF162FAG.bed.gz	300000
/files/ENCFF162TPR/	ENCFF162TPR	/experiments/ENCSR145BHD/	GRCh38	optimal idr thresholded peaks	3_1,4_1	3,4	/files/ENCFF162TPR/@@download/ENCFF162TPR.bed.gz	2633
/files/ENCFF163FLA/	ENCFF163FLA	/experiments/ENCSR948QLZ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF163FLA/@@download/ENCFF163FLA.bed.gz	15042
/files/ENCFF163FRZ/	ENCFF163FRZ	/experiments/ENCSR590CNM/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF163FRZ/@@download/ENCFF163FRZ.bed.gz	300000
/files/ENCFF163LEL/	ENCFF163LEL	/experiments/ENCSR483VJQ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF163LEL/@@download/ENCFF163LEL.bed.gz	1799
/files/ENCFF163YZB/	ENCFF163YZB	/experiments/ENCSR426MDV/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF163YZB/@@download/ENCFF163YZB.bed.gz	9797
/files/ENCFF164SFN/	ENCFF164SFN	/experiments/ENCSR000DMQ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF164SFN/@@download/ENCFF164SFN.bed.gz	300000
/files/ENCFF165BAG/	ENCFF165BAG	/experiments/ENCSR673SGK/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF165BAG/@@download/ENCFF165BAG.bed.gz	10188
/files/ENCFF165GSE/	ENCFF165GSE	/experiments/ENCSR580IAO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF165GSE/@@download/ENCFF165GSE.bed.gz	10441
/files/ENCFF165JRJ/	ENCFF165JRJ	/experiments/ENCSR173CTF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF165JRJ/@@download/ENCFF165JRJ.bed.gz	300000
/files/ENCFF165KEI/	ENCFF165KEI	/experiments/ENCSR267DFA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF165KEI/@@download/ENCFF165KEI.bed.gz	300000
/files/ENCFF165OFI/	ENCFF165OFI	/experiments/ENCSR000EDS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF165OFI/@@download/ENCFF165OFI.bed.gz	300000
/files/ENCFF166DXT/	ENCFF166DXT	/experiments/ENCSR000BTL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF166DXT/@@download/ENCFF166DXT.bed.gz	300000
/files/ENCFF166GKK/	ENCFF166GKK	/experiments/ENCSR382XLA/	GRCh38	optimal idr thresholded peaks	2_1,3_1	2,3	/files/ENCFF166GKK/@@download/ENCFF166GKK.bed.gz	3922
/files/ENCFF166XNP/	ENCFF166XNP	/experiments/ENCSR560SEP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF166XNP/@@download/ENCFF166XNP.bed.gz	300000
/files/ENCFF167BKY/	ENCFF167BKY	/experiments/ENCSR000BPX/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF167BKY/@@download/ENCFF167BKY.bed.gz	8802
/files/ENCFF167JUS/	ENCFF167JUS	/experiments/ENCSR948KMB/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF167JUS/@@download/ENCFF167JUS.bed.gz	300000
/files/ENCFF167MHN/	ENCFF167MHN	/experiments/ENCSR418MKG/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF167MHN/@@download/ENCFF167MHN.bed.gz	34838
/files/ENCFF167RXK/	ENCFF167RXK	/experiments/ENCSR000EFN/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF167RXK/@@download/ENCFF167RXK.bed.gz	13325
/files/ENCFF167WUZ/	ENCFF167WUZ	/experiments/ENCSR000EZT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF167WUZ/@@download/ENCFF167WUZ.bed.gz	8593
/files/ENCFF167ZZY/	ENCFF167ZZY	/experiments/ENCSR351NON/	GRCh38	optimal idr thresholded peaks	2_1,3_1	2,3	/files/ENCFF167ZZY/@@download/ENCFF167ZZY.bed.gz	43857
/files/ENCFF168JLI/	ENCFF168JLI	/experiments/ENCSR310NYI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF168JLI/@@download/ENCFF168JLI.bed.gz	25164
/files/ENCFF168KHS/	ENCFF168KHS	/experiments/ENCSR474CVP/	GRCh38	optimal idr thresholded peaks	1_1,3_1	1,3	/files/ENCFF168KHS/@@download/ENCFF168KHS.bed.gz	19577
/files/ENCFF168MWY/	ENCFF168MWY	/experiments/ENCSR000BIE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF168MWY/@@download/ENCFF168MWY.bed.gz	300000
/files/ENCFF168PYI/	ENCFF168PYI	/experiments/ENCSR194IJN/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF168PYI/@@download/ENCFF168PYI.bed.gz	26431
/files/ENCFF169BQL/	ENCFF169BQL	/experiments/ENCSR727PIC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF169BQL/@@download/ENCFF169BQL.bed.gz	300000
/files/ENCFF169ZAN/	ENCFF169ZAN	/experiments/ENCSR482TWQ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF169ZAN/@@download/ENCFF169ZAN.bed.gz	300000
/files/ENCFF170POB/	ENCFF170POB	/experiments/ENCSR569XNP/	GRCh38	optimal idr thresholded peaks	1_1,3_1	1,3	/files/ENCFF170POB/@@download/ENCFF170POB.bed.gz	63195
/files/ENCFF170SLM/	ENCFF170SLM	/experiments/ENCSR000EDT/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF170SLM/@@download/ENCFF170SLM.bed.gz	295050
/files/ENCFF170YHF/	ENCFF170YHF	/experiments/ENCSR000BLT/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF170YHF/@@download/ENCFF170YHF.bed.gz	300000
/files/ENCFF171OJF/	ENCFF171OJF	/experiments/ENCSR000EEB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF171OJF/@@download/ENCFF171OJF.bed.gz	72022
/files/ENCFF171SNH/	ENCFF171SNH	/experiments/ENCSR000DTO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF171SNH/@@download/ENCFF171SNH.bed.gz	52155
/files/ENCFF171VKW/	ENCFF171VKW	/experiments/ENCSR230PTV/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF171VKW/@@download/ENCFF171VKW.bed.gz	300000
/files/ENCFF171WWF/	ENCFF171WWF	/experiments/ENCSR953DVM/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF171WWF/@@download/ENCFF171WWF.bed.gz	12776
/files/ENCFF171XUS/	ENCFF171XUS	/experiments/ENCSR000EXL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF171XUS/@@download/ENCFF171XUS.bed.gz	19819
/files/ENCFF172NVW/	ENCFF172NVW	/experiments/ENCSR565XSL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF172NVW/@@download/ENCFF172NVW.bed.gz	300000
/files/ENCFF172XHL/	ENCFF172XHL	/experiments/ENCSR000EGL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF172XHL/@@download/ENCFF172XHL.bed.gz	300000
/files/ENCFF173TXA/	ENCFF173TXA	/experiments/ENCSR000EWG/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF173TXA/@@download/ENCFF173TXA.bed.gz	11584
/files/ENCFF173XPM/	ENCFF173XPM	/experiments/ENCSR297GII/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF173XPM/@@download/ENCFF173XPM.bed.gz	300000
/files/ENCFF174AHG/	ENCFF174AHG	/experiments/ENCSR000BKY/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF174AHG/@@download/ENCFF174AHG.bed.gz	300000
/files/ENCFF174AUC/	ENCFF174AUC	/experiments/ENCSR508LMH/	GRCh38	peaks and background as input for IDR	1_1,1_2,2_1	1,2	/files/ENCFF174AUC/@@download/ENCFF174AUC.bed.gz	300000
/files/ENCFF174JIA/	ENCFF174JIA	/experiments/ENCSR417DKD/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF174JIA/@@download/ENCFF174JIA.bed.gz	300000
/files/ENCFF175EOP/	ENCFF175EOP	/experiments/ENCSR000EGM/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF175EOP/@@download/ENCFF175EOP.bed.gz	234711
/files/ENCFF175GML/	ENCFF175GML	/experiments/ENCSR933MHJ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF175GML/@@download/ENCFF175GML.bed.gz	300000
/files/ENCFF175IUD/	ENCFF175IUD	/experiments/ENCSR847LBF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF175IUD/@@download/ENCFF175IUD.bed.gz	14859
/files/ENCFF175PLP/	ENCFF175PLP	/experiments/ENCSR146NLL/	GRCh38	peaks and background as input for IDR	1_1,3_1	1,3	/files/ENCFF175PLP/@@download/ENCFF175PLP.bed.gz	300000
/files/ENCFF175UAG/	ENCFF175UAG	/experiments/ENCSR632SIM/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF175UAG/@@download/ENCFF175UAG.bed.gz	66470
/files/ENCFF175UEE/	ENCFF175UEE	/experiments/ENCSR000EGW/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF175UEE/@@download/ENCFF175UEE.bed.gz	26624
/files/ENCFF175VSS/	ENCFF175VSS	/experiments/ENCSR024CNP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF175VSS/@@download/ENCFF175VSS.bed.gz	35201
/files/ENCFF175VXL/	ENCFF175VXL	/experiments/ENCSR000BJX/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF175VXL/@@download/ENCFF175VXL.bed.gz	34658
/files/ENCFF175WNL/	ENCFF175WNL	/experiments/ENCSR925BFV/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF175WNL/@@download/ENCFF175WNL.bed.gz	300000
/files/ENCFF177YDT/	ENCFF177YDT	/experiments/ENCSR000BNT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF177YDT/@@download/ENCFF177YDT.bed.gz	23251
/files/ENCFF178FRI/	ENCFF178FRI	/experiments/ENCSR000DWQ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF178FRI/@@download/ENCFF178FRI.bed.gz	47922
/files/ENCFF178PUI/	ENCFF178PUI	/experiments/ENCSR000DKR/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF178PUI/@@download/ENCFF178PUI.bed.gz	33253
/files/ENCFF178WRO/	ENCFF178WRO	/experiments/ENCSR867WPH/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF178WRO/@@download/ENCFF178WRO.bed.gz	36860
/files/ENCFF178XQA/	ENCFF178XQA	/experiments/ENCSR000EVD/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF178XQA/@@download/ENCFF178XQA.bed.gz	300000
/files/ENCFF179NMB/	ENCFF179NMB	/experiments/ENCSR415AEB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF179NMB/@@download/ENCFF179NMB.bed.gz	34132
/files/ENCFF179QLF/	ENCFF179QLF	/experiments/ENCSR000ATN/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF179QLF/@@download/ENCFF179QLF.bed.gz	300000
/files/ENCFF179WDI/	ENCFF179WDI	/experiments/ENCSR064LJN/	GRCh38	optimal idr thresholded peaks	2_1,3_1	2,3	/files/ENCFF179WDI/@@download/ENCFF179WDI.bed.gz	6479
/files/ENCFF180BYN/	ENCFF180BYN	/experiments/ENCSR000EXP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF180BYN/@@download/ENCFF180BYN.bed.gz	36935
/files/ENCFF180ORT/	ENCFF180ORT	/experiments/ENCSR415TXN/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF180ORT/@@download/ENCFF180ORT.bed.gz	300000
/files/ENCFF180TUM/	ENCFF180TUM	/experiments/ENCSR343IFJ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF180TUM/@@download/ENCFF180TUM.bed.gz	26450
/files/ENCFF180XXZ/	ENCFF180XXZ	/experiments/ENCSR551ZDZ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF180XXZ/@@download/ENCFF180XXZ.bed.gz	1343
/files/ENCFF181ICO/	ENCFF181ICO	/experiments/ENCSR372GIN/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF181ICO/@@download/ENCFF181ICO.bed.gz	300000
/files/ENCFF181XMM/	ENCFF181XMM	/experiments/ENCSR000EED/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF181XMM/@@download/ENCFF181XMM.bed.gz	6829
/files/ENCFF182IFE/	ENCFF182IFE	/experiments/ENCSR000BGE/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF182IFE/@@download/ENCFF182IFE.bed.gz	3082
/files/ENCFF182KEP/	ENCFF182KEP	/experiments/ENCSR000BJI/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF182KEP/@@download/ENCFF182KEP.bed.gz	300000
/files/ENCFF182MNO/	ENCFF182MNO	/experiments/ENCSR145TSJ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF182MNO/@@download/ENCFF182MNO.bed.gz	41610
/files/ENCFF182XZZ/	ENCFF182XZZ	/experiments/ENCSR337NWW/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF182XZZ/@@download/ENCFF182XZZ.bed.gz	6691
/files/ENCFF182YZG/	ENCFF182YZG	/experiments/ENCSR000BMR/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF182YZG/@@download/ENCFF182YZG.bed.gz	38431
/files/ENCFF183SHS/	ENCFF183SHS	/experiments/ENCSR072LQF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF183SHS/@@download/ENCFF183SHS.bed.gz	13752
/files/ENCFF184BSU/	ENCFF184BSU	/experiments/ENCSR000DOP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF184BSU/@@download/ENCFF184BSU.bed.gz	300000
/files/ENCFF184JMI/	ENCFF184JMI	/experiments/ENCSR616OSG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF184JMI/@@download/ENCFF184JMI.bed.gz	300000
/files/ENCFF184KVH/	ENCFF184KVH	/experiments/ENCSR278SQL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF184KVH/@@download/ENCFF184KVH.bed.gz	300000
/files/ENCFF184LAQ/	ENCFF184LAQ	/experiments/ENCSR859RAO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF184LAQ/@@download/ENCFF184LAQ.bed.gz	300000
/files/ENCFF184NAC/	ENCFF184NAC	/experiments/ENCSR000BNI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF184NAC/@@download/ENCFF184NAC.bed.gz	48726
/files/ENCFF184OEL/	ENCFF184OEL	/experiments/ENCSR350XWY/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF184OEL/@@download/ENCFF184OEL.bed.gz	300000
/files/ENCFF184OOD/	ENCFF184OOD	/experiments/ENCSR000DYX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF184OOD/@@download/ENCFF184OOD.bed.gz	300000
/files/ENCFF184VDY/	ENCFF184VDY	/experiments/ENCSR692HSE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF184VDY/@@download/ENCFF184VDY.bed.gz	300000
/files/ENCFF185BHD/	ENCFF185BHD	/experiments/ENCSR019NPF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF185BHD/@@download/ENCFF185BHD.bed.gz	25289
/files/ENCFF186AWV/	ENCFF186AWV	/experiments/ENCSR000DYV/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF186AWV/@@download/ENCFF186AWV.bed.gz	7200
/files/ENCFF186BRO/	ENCFF186BRO	/experiments/ENCSR784VUY/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF186BRO/@@download/ENCFF186BRO.bed.gz	300000
/files/ENCFF186JAO/	ENCFF186JAO	/experiments/ENCSR531VIJ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF186JAO/@@download/ENCFF186JAO.bed.gz	22306
/files/ENCFF186JKG/	ENCFF186JKG	/experiments/ENCSR808AKZ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF186JKG/@@download/ENCFF186JKG.bed.gz	45001
/files/ENCFF186MFI/	ENCFF186MFI	/experiments/ENCSR189PYJ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF186MFI/@@download/ENCFF186MFI.bed.gz	184
